train_loss_step,train_acc_step,epoch,step,val_loss,val_acc,train_loss_epoch,train_acc_epoch,test_loss,test_acc
0.0014798232587054372,1.0,13,17349,,,,,,
0.001414105063304305,1.0,13,17399,,,,,,
0.0012348078889772296,1.0,13,17449,,,,,,
0.028033481910824776,0.984375,13,17499,,,,,,
0.03572479635477066,0.984375,13,17549,,,,,,
0.0029432843439280987,1.0,13,17599,,,,,,
0.0013782185269519687,1.0,13,17649,,,,,,
0.0030628740787506104,1.0,13,17699,,,,,,
0.004185435827821493,1.0,13,17749,,,,,,
0.0019447309896349907,1.0,13,17799,,,,,,
0.015071838162839413,0.984375,13,17849,,,,,,
0.0012738051591441035,1.0,13,17899,,,,,,
0.019428469240665436,0.984375,13,17949,,,,,,
0.003197039943188429,1.0,13,17999,,,,,,
0.0004837354936171323,1.0,13,18049,,,,,,
0.0006056700949557126,1.0,13,18099,,,,,,
0.004409384448081255,1.0,13,18149,,,,,,
0.0019172964384779334,1.0,13,18199,,,,,,
0.0021669575944542885,1.0,13,18249,,,,,,
0.0026405646931380033,1.0,13,18299,,,,,,
0.005799758713692427,1.0,13,18349,,,,,,
0.0012501870514824986,1.0,13,18399,,,,,,
0.009181709960103035,1.0,13,18449,,,,,,
0.002039751736447215,1.0,13,18499,,,,,,
,,13,18521,0.09148760885000229,0.9809523820877075,,,,
,,13,18521,,,0.007490136660635471,0.9980149865150452,,
0.0003038319991901517,1.0,14,18549,,,,,,
0.0005676513537764549,1.0,14,18599,,,,,,
0.0019284075824543834,1.0,14,18649,,,,,,
0.0024722558446228504,1.0,14,18699,,,,,,
0.015504032373428345,1.0,14,18749,,,,,,
0.0017456088680773973,1.0,14,18799,,,,,,
0.0007558178622275591,1.0,14,18849,,,,,,
0.0008259983151219785,1.0,14,18899,,,,,,
0.0016830393578857183,1.0,14,18949,,,,,,
0.0015458082780241966,1.0,14,18999,,,,,,
0.004170448053628206,1.0,14,19049,,,,,,
0.0004912737640552223,1.0,14,19099,,,,,,
0.0005300624179653823,1.0,14,19149,,,,,,
0.005470956675708294,1.0,14,19199,,,,,,
0.00577706890180707,1.0,14,19249,,,,,,
0.0019653476774692535,1.0,14,19299,,,,,,
0.0015803242567926645,1.0,14,19349,,,,,,
0.0010299046989530325,1.0,14,19399,,,,,,
0.0023399924393743277,1.0,14,19449,,,,,,
0.0011321232886984944,1.0,14,19499,,,,,,
0.001356407068669796,1.0,14,19549,,,,,,
0.04207290709018707,0.96875,14,19599,,,,,,
0.0005890642059966922,1.0,14,19649,,,,,,
0.00744056049734354,1.0,14,19699,,,,,,
0.0015970877138897777,1.0,14,19749,,,,,,
0.0011227456852793694,1.0,14,19799,,,,,,
,,14,19844,0.0828656256198883,0.9824761748313904,,,,
,,14,19844,,,0.006061010528355837,0.9984049201011658,,
0.0032657880801707506,1.0,15,19849,,,,,,
0.0006930835661478341,1.0,15,19899,,,,,,
0.06601640582084656,0.984375,15,19949,,,,,,
0.0003286737482994795,1.0,15,19999,,,,,,
0.0013793405378237367,1.0,15,20049,,,,,,
0.0013384964549914002,1.0,15,20099,,,,,,
0.0024567137006670237,1.0,15,20149,,,,,,
0.002856023143976927,1.0,15,20199,,,,,,
0.0017744384240359068,1.0,15,20249,,,,,,
0.005431669298559427,1.0,15,20299,,,,,,
0.00041719540604390204,1.0,15,20349,,,,,,
0.0019029189134016633,1.0,15,20399,,,,,,
0.006558524910360575,1.0,15,20449,,,,,,
0.00370987830683589,1.0,15,20499,,,,,,
0.0003845173632726073,1.0,15,20549,,,,,,
0.0007223681313917041,1.0,15,20599,,,,,,
0.001316960551775992,1.0,15,20649,,,,,,
0.0030373819172382355,1.0,15,20699,,,,,,
0.0054908511228859425,1.0,15,20749,,,,,,
0.009319239296019077,1.0,15,20799,,,,,,
0.0014258632436394691,1.0,15,20849,,,,,,
0.01804901845753193,1.0,15,20899,,,,,,
0.0007089545833878219,1.0,15,20949,,,,,,
0.01648898608982563,1.0,15,20999,,,,,,
0.0014368847478181124,1.0,15,21049,,,,,,
0.015132123604416847,0.984375,15,21099,,,,,,
0.0008808175334706903,1.0,15,21149,,,,,,
,,15,21167,0.1062171459197998,0.9752380847930908,,,,
,,15,21167,,,0.005807378329336643,0.9982749223709106,,
0.0004991653258912265,1.0,16,21199,,,,,,
0.0010230073239654303,1.0,16,21249,,,,,,
0.0011129342019557953,1.0,16,21299,,,,,,
0.0012830718187615275,1.0,16,21349,,,,,,
0.0009133602725341916,1.0,16,21399,,,,,,
0.014104691334068775,0.984375,16,21449,,,,,,
0.004656565375626087,1.0,16,21499,,,,,,
0.0005385777913033962,1.0,16,21549,,,,,,
0.019420871511101723,0.984375,16,21599,,,,,,
0.00030409058672375977,1.0,16,21649,,,,,,
0.0003789505281019956,1.0,16,21699,,,,,,
0.0007777228602208197,1.0,16,21749,,,,,,
0.0006720100063830614,1.0,16,21799,,,,,,
0.0010159092489629984,1.0,16,21849,,,,,,
0.003462704597041011,1.0,16,21899,,,,,,
0.019996000453829765,0.984375,16,21949,,,,,,
0.0005885944701731205,1.0,16,21999,,,,,,
0.00021001155255362391,1.0,16,22049,,,,,,
0.005643671844154596,1.0,16,22099,,,,,,
0.0014986537862569094,1.0,16,22149,,,,,,
0.013390745036303997,1.0,16,22199,,,,,,
0.0005447435542009771,1.0,16,22249,,,,,,
0.0008653958211652935,1.0,16,22299,,,,,,
0.0005761207430623472,1.0,16,22349,,,,,,
0.0168317798525095,0.984375,16,22399,,,,,,
0.002099257195368409,1.0,16,22449,,,,,,
,,16,22490,0.09304169565439224,0.9801904559135437,,,,
,,16,22490,,,0.004805281292647123,0.9987948536872864,,
0.005513572134077549,1.0,17,22499,,,,,,
0.00248731323517859,1.0,17,22549,,,,,,
0.0026346170343458652,1.0,17,22599,,,,,,
0.0017725180368870497,1.0,17,22649,,,,,,
0.01634334959089756,0.984375,17,22699,,,,,,
0.007493807468563318,1.0,17,22749,,,,,,
0.004060295410454273,1.0,17,22799,,,,,,
0.00013231342018116266,1.0,17,22849,,,,,,
0.0032766221556812525,1.0,17,22899,,,,,,
0.00012090965174138546,1.0,17,22949,,,,,,
0.004588183481246233,1.0,17,22999,,,,,,
0.0018394232029095292,1.0,17,23049,,,,,,
0.0020531611517071724,1.0,17,23099,,,,,,
0.0013910243287682533,1.0,17,23149,,,,,,
0.0006961527396924794,1.0,17,23199,,,,,,
0.010863085277378559,1.0,17,23249,,,,,,
0.0006639405037276447,1.0,17,23299,,,,,,
0.00035097909858450294,1.0,17,23349,,,,,,
0.0039395298808813095,1.0,17,23399,,,,,,
0.001458998303860426,1.0,17,23449,,,,,,
0.0017191240331158042,1.0,17,23499,,,,,,
0.002680856268852949,1.0,17,23549,,,,,,
0.0014027018332853913,1.0,17,23599,,,,,,
0.000490938255097717,1.0,17,23649,,,,,,
0.0010067690163850784,1.0,17,23699,,,,,,
0.0019389603985473514,1.0,17,23749,,,,,,
0.0010351681848987937,1.0,17,23799,,,,,,
,,17,23813,0.0818508192896843,0.9824761748313904,,,,
,,17,23813,,,0.004297078587114811,0.9987357258796692,,
0.0058623724617064,1.0,18,23849,,,,,,
0.0006316009676083922,1.0,18,23899,,,,,,
0.0013608081499114633,1.0,18,23949,,,,,,
0.014439108781516552,0.984375,18,23999,,,,,,
0.00026383885415270925,1.0,18,24049,,,,,,
0.00024618685711175203,1.0,18,24099,,,,,,
0.006531660910695791,1.0,18,24149,,,,,,
0.0007740410510450602,1.0,18,24199,,,,,,
0.000348487141309306,1.0,18,24249,,,,,,
0.14167553186416626,0.96875,18,24299,,,,,,
0.0005223021726123989,1.0,18,24349,,,,,,
0.0007565990672446787,1.0,18,24399,,,,,,
0.0006867664633318782,1.0,18,24449,,,,,,
0.0002397217322140932,1.0,18,24499,,,,,,
0.02259759232401848,0.984375,18,24549,,,,,,
0.00043202543747611344,1.0,18,24599,,,,,,
0.004310389049351215,1.0,18,24649,,,,,,
0.00024170082178898156,1.0,18,24699,,,,,,
0.0007186175207607448,1.0,18,24749,,,,,,
0.00016768091882113367,1.0,18,24799,,,,,,
0.00022740414715372026,1.0,18,24849,,,,,,
0.004188881255686283,1.0,18,24899,,,,,,
0.0011177673004567623,1.0,18,24949,,,,,,
0.0042477818205952644,1.0,18,24999,,,,,,
0.0008792301523499191,1.0,18,25049,,,,,,
0.0003870600776281208,1.0,18,25099,,,,,,
,,18,25136,0.09443867951631546,0.9824761748313904,,,,
,,18,25136,,,0.004057779908180237,0.9988775253295898,,
0.00030342102400027215,1.0,19,25149,,,,,,
0.00045132890227250755,1.0,19,25199,,,,,,
0.0017677739961072803,1.0,19,25249,,,,,,
0.0014208999928086996,1.0,19,25299,,,,,,
0.0013328113127499819,1.0,19,25349,,,,,,
0.0011022619437426329,1.0,19,25399,,,,,,
0.0008318166946992278,1.0,19,25449,,,,,,
0.0002877676743082702,1.0,19,25499,,,,,,
0.0015558834420517087,1.0,19,25549,,,,,,
0.0015868378104642034,1.0,19,25599,,,,,,
0.0007031102431938052,1.0,19,25649,,,,,,
0.00026690089725889266,1.0,19,25699,,,,,,
0.005138477776199579,1.0,19,25749,,,,,,
0.00031401097658090293,1.0,19,25799,,,,,,
3.995266888523474e-05,1.0,19,25849,,,,,,
0.00021167397790122777,1.0,19,25899,,,,,,
0.030796749517321587,0.984375,19,25949,,,,,,
0.0026478557847440243,1.0,19,25999,,,,,,
0.0010761121520772576,1.0,19,26049,,,,,,
0.007039589807391167,1.0,19,26099,,,,,,
0.005279236473143101,1.0,19,26149,,,,,,
0.0002903607382904738,1.0,19,26199,,,,,,
0.001439112238585949,1.0,19,26249,,,,,,
0.00013650757318828255,1.0,19,26299,,,,,,
0.001526581821963191,1.0,19,26349,,,,,,
0.0003627084952313453,1.0,19,26399,,,,,,
0.023067722097039223,0.984375,19,26449,,,,,,
,,19,26459,0.07943930476903915,0.9824761748313904,,,,
,,19,26459,,,0.0038312673568725586,0.9989129900932312,,
0.0003284177219029516,1.0,20,26499,,,,,,
0.0005521607818081975,1.0,20,26549,,,,,,
0.0006747368606738746,1.0,20,26599,,,,,,
0.005887353792786598,1.0,20,26649,,,,,,
0.00043377818656153977,1.0,20,26699,,,,,,
0.00047703509335406125,1.0,20,26749,,,,,,
0.0025360113941133022,1.0,20,26799,,,,,,
0.014116478152573109,1.0,20,26849,,,,,,
0.0009868864435702562,1.0,20,26899,,,,,,
0.003340073861181736,1.0,20,26949,,,,,,
0.0004295260296203196,1.0,20,26999,,,,,,
0.04111788794398308,0.984375,20,27049,,,,,,
0.006799330003559589,1.0,20,27099,,,,,,
0.005205877125263214,1.0,20,27149,,,,,,
0.010283845476806164,1.0,20,27199,,,,,,
0.00021517850109376013,1.0,20,27249,,,,,,
7.964896940393373e-05,1.0,20,27299,,,,,,
0.033616501837968826,0.984375,20,27349,,,,,,
0.0001617438392713666,1.0,20,27399,,,,,,
0.0006812636856921017,1.0,20,27449,,,,,,
0.0007185769500210881,1.0,20,27499,,,,,,
0.000605026725679636,1.0,20,27549,,,,,,
0.0010992398019880056,1.0,20,27599,,,,,,
0.0011864928528666496,1.0,20,27649,,,,,,
7.137138891266659e-05,1.0,20,27699,,,,,,
0.002313115866854787,1.0,20,27749,,,,,,
,,20,27782,0.08457712084054947,0.984000027179718,,,,
,,20,27782,,,0.003653315594419837,0.9989720582962036,,
0.0004117965290788561,1.0,21,27799,,,,,,
0.007031995337456465,1.0,21,27849,,,,,,
0.0010489244014024734,1.0,21,27899,,,,,,
0.0004767577920574695,1.0,21,27949,,,,,,
0.0008864097762852907,1.0,21,27999,,,,,,
0.0002556832623668015,1.0,21,28049,,,,,,
0.0008285035728476942,1.0,21,28099,,,,,,
0.0008692658739164472,1.0,21,28149,,,,,,
0.006936498451977968,1.0,21,28199,,,,,,
0.0007721487199887633,1.0,21,28249,,,,,,
0.004314970225095749,1.0,21,28299,,,,,,
0.0005185634945519269,1.0,21,28349,,,,,,
0.00752021512016654,1.0,21,28399,,,,,,
0.002134747803211212,1.0,21,28449,,,,,,
0.00024621273041702807,1.0,21,28499,,,,,,
0.0017195529071614146,1.0,21,28549,,,,,,
0.03561623767018318,0.984375,21,28599,,,,,,
0.0001226780586875975,1.0,21,28649,,,,,,
0.0013597983634099364,1.0,21,28699,,,,,,
0.00045771762961521745,1.0,21,28749,,,,,,
0.016939960420131683,0.984375,21,28799,,,,,,
0.00041902175871655345,1.0,21,28849,,,,,,
0.00012648740084841847,1.0,21,28899,,,,,,
5.273676651995629e-05,1.0,21,28949,,,,,,
0.0003162684733979404,1.0,21,28999,,,,,,
0.0005366081022657454,1.0,21,29049,,,,,,
0.0005154709215275943,1.0,21,29099,,,,,,
,,21,29105,0.095892034471035,0.981333315372467,,,,
,,21,29105,,,0.003488740650936961,0.9990429282188416,,
0.0010840990580618382,1.0,22,29149,,,,,,
0.0008302736096084118,1.0,22,29199,,,,,,
0.0009265909902751446,1.0,22,29249,,,,,,
0.00014849071158096194,1.0,22,29299,,,,,,
0.0007075862376950681,1.0,22,29349,,,,,,
0.0002930612245108932,1.0,22,29399,,,,,,
0.0006153085269033909,1.0,22,29449,,,,,,
0.001145725604146719,1.0,22,29499,,,,,,
0.00249877548776567,1.0,22,29549,,,,,,
0.0009320959798060358,1.0,22,29599,,,,,,
0.0008957865065895021,1.0,22,29649,,,,,,
0.0002115203533321619,1.0,22,29699,,,,,,
0.004625948145985603,1.0,22,29749,,,,,,
0.007068415638059378,1.0,22,29799,,,,,,
0.000531891651917249,1.0,22,29849,,,,,,
0.0002636837016325444,1.0,22,29899,,,,,,
0.0014731907285749912,1.0,22,29949,,,,,,
0.008741218596696854,1.0,22,29999,,,,,,
0.0006467796047218144,1.0,22,30049,,,,,,
0.00014133044169284403,1.0,22,30099,,,,,,
0.00195925310254097,1.0,22,30149,,,,,,
0.0008168769418261945,1.0,22,30199,,,,,,
0.0039576874114573,1.0,22,30249,,,,,,
0.0006605513044632971,1.0,22,30299,,,,,,
0.0017913983901962638,1.0,22,30349,,,,,,
0.0009850477799773216,1.0,22,30399,,,,,,
,,22,30428,0.09468904137611389,0.9828571677207947,,,,
,,22,30428,,,0.002497524255886674,0.9993265271186829,,
4.98178560519591e-05,1.0,23,30449,,,,,,
0.00023315392900258303,1.0,23,30499,,,,,,
0.00032860581995919347,1.0,23,30549,,,,,,
0.0003978287859354168,1.0,23,30599,,,,,,
0.0010468608234077692,1.0,23,30649,,,,,,
9.419059642823413e-05,1.0,23,30699,,,,,,
6.798944377806038e-05,1.0,23,30749,,,,,,
0.0015471072401851416,1.0,23,30799,,,,,,
0.00034071298432536423,1.0,23,30849,,,,,,
0.0007833665586076677,1.0,23,30899,,,,,,
0.0010221075499430299,1.0,23,30949,,,,,,
0.015521503984928131,0.984375,23,30999,,,,,,
0.0006037754938006401,1.0,23,31049,,,,,,
6.350898183882236e-05,1.0,23,31099,,,,,,
0.000824918388389051,1.0,23,31149,,,,,,
0.0008279044996015728,1.0,23,31199,,,,,,
0.0015578799648210406,1.0,23,31249,,,,,,
0.0012888122582808137,1.0,23,31299,,,,,,
0.0010820027673617005,1.0,23,31349,,,,,,
0.002185174496844411,1.0,23,31399,,,,,,
0.00016777688870206475,1.0,23,31449,,,,,,
0.00018215559248346835,1.0,23,31499,,,,,,
7.742230809526518e-05,1.0,23,31549,,,,,,
4.006892777397297e-05,1.0,23,31599,,,,,,
0.0012688268907368183,1.0,23,31649,,,,,,
0.0002838213404174894,1.0,23,31699,,,,,,
0.0028793755918741226,1.0,23,31749,,,,,,
,,23,31751,0.08924169093370438,0.9843809604644775,,,,
,,23,31751,,,0.0021318322978913784,0.9994091987609863,,
0.0010086693800985813,1.0,24,31799,,,,,,
0.0002469105238560587,1.0,24,31849,,,,,,
0.00012492624227888882,1.0,24,31899,,,,,,
0.0015285901026800275,1.0,24,31949,,,,,,
0.0021443194709718227,1.0,24,31999,,,,,,
0.0030748238787055016,1.0,24,32049,,,,,,
9.461175795877352e-05,1.0,24,32099,,,,,,
0.00032823297078721225,1.0,24,32149,,,,,,
0.0009912122040987015,1.0,24,32199,,,,,,
0.00018417088722344488,1.0,24,32249,,,,,,
0.00030001308186911047,1.0,24,32299,,,,,,
0.0008451435714960098,1.0,24,32349,,,,,,
0.0005557657568715513,1.0,24,32399,,,,,,
0.0004434719157870859,1.0,24,32449,,,,,,
0.00020543677965179086,1.0,24,32499,,,,,,
0.0009262032690458,1.0,24,32549,,,,,,
0.001393024460412562,1.0,24,32599,,,,,,
0.0008198684081435204,1.0,24,32649,,,,,,
0.00027370601310394704,1.0,24,32699,,,,,,
0.00015140927280299366,1.0,24,32749,,,,,,
0.0008554945816285908,1.0,24,32799,,,,,,
0.00025333804660476744,1.0,24,32849,,,,,,
0.00014223609468899667,1.0,24,32899,,,,,,
0.0002363559033256024,1.0,24,32949,,,,,,
0.0580853596329689,0.984375,24,32999,,,,,,
0.0018398117972537875,1.0,24,33049,,,,,,
,,24,33074,0.07939126342535019,0.9851428866386414,,,,
,,24,33074,,,0.0017463951371610165,0.9995155930519104,,
0.00026687837089411914,1.0,25,33099,,,,,,
0.0005012527690269053,1.0,25,33149,,,,,,
0.0003050779923796654,1.0,25,33199,,,,,,
0.001634755521081388,1.0,25,33249,,,,,,
0.0076025365851819515,1.0,25,33299,,,,,,
0.00010431424016132951,1.0,25,33349,,,,,,
5.025404243497178e-05,1.0,25,33399,,,,,,
0.0006607786635868251,1.0,25,33449,,,,,,
0.0017352745635434985,1.0,25,33499,,,,,,
0.0004823658673558384,1.0,25,33549,,,,,,
0.00020216952543705702,1.0,25,33599,,,,,,
0.0005971422651782632,1.0,25,33649,,,,,,
0.00022799178259447217,1.0,25,33699,,,,,,
0.0005401782691478729,1.0,25,33749,,,,,,
6.946926441742107e-05,1.0,25,33799,,,,,,
0.011209285818040371,0.984375,25,33849,,,,,,
0.0002269199612783268,1.0,25,33899,,,,,,
3.446055416134186e-05,1.0,25,33949,,,,,,
0.0002479713293723762,1.0,25,33999,,,,,,
0.00012516725109890103,1.0,25,34049,,,,,,
0.0013430473627522588,1.0,25,34099,,,,,,
0.00038001887151040137,1.0,25,34149,,,,,,
6.748006126144901e-05,1.0,25,34199,,,,,,
0.001293399021960795,1.0,25,34249,,,,,,
0.0002902036649174988,1.0,25,34299,,,,,,
0.00020756326557602733,1.0,25,34349,,,,,,
,,25,34397,0.08497070521116257,0.9859047532081604,,,,
,,25,34397,,,0.001609069644473493,0.999480128288269,,
0.00014703501074109226,1.0,26,34399,,,,,,
0.0022541331127285957,1.0,26,34449,,,,,,
,,26,34488,0.07939126342535019,0.9851428866386414,,,,
,,26,34488,0.08497070521116257,0.9859047532081604,,,,
,,26,34488,,,,,0.02872956171631813,0.99314284324646
